Wavelength,Intensity
N/A,1276
N/A,1299
N/A,1311
N/A,1313
N/A,1318
N/A,1333
N/A,1336
N/A,1337
N/A,1333
N/A,1289
N/A,1338
N/A,1329
N/A,1285
N/A,1334
N/A,1319
N/A,1313
N/A,1356
N/A,1348
N/A,1333
N/A,1324
N/A,1350
N/A,1363
N/A,1363
N/A,1330
N/A,1366
N/A,1404
N/A,1375
N/A,1363
N/A,1399
N/A,1422
N/A,1399
N/A,1362
N/A,1398
N/A,1365
N/A,1385
N/A,1435
N/A,1431
N/A,1384
N/A,1402
N/A,1396
N/A,1398
N/A,1411
N/A,1403
N/A,1402
N/A,1440
N/A,1386
N/A,1437
N/A,1421
N/A,1428
N/A,1407
N/A,1435
N/A,1441
N/A,1434
N/A,1412
N/A,1409
N/A,1434
N/A,1450
N/A,1418
N/A,1442
N/A,1387
N/A,1398
N/A,1416
N/A,1448
N/A,1404
N/A,1435
N/A,1385
N/A,1424
N/A,1454
N/A,1423
N/A,1435
N/A,1423
N/A,1445
N/A,1429
N/A,1431
N/A,1444
N/A,1466
N/A,1441
N/A,1486
N/A,1456
N/A,1412
N/A,1397
N/A,1437
N/A,1492
N/A,1429
N/A,1408
N/A,1420
N/A,1458
N/A,1439
N/A,1453
N/A,1449
N/A,1415
N/A,1414
N/A,1458
N/A,1397
N/A,1458
N/A,1479
N/A,1455
N/A,1418
N/A,1424
N/A,1468
N/A,1458
N/A,1503
N/A,1465
N/A,1451
N/A,1473
N/A,1404
N/A,1491
N/A,1489
N/A,1474
N/A,1474
N/A,1469
N/A,1460
N/A,1474
N/A,1476
N/A,1505
N/A,1504
N/A,1492
N/A,1494
N/A,1536
N/A,1482
N/A,1501
N/A,1518
N/A,1519
N/A,1524
N/A,1586
N/A,1513
N/A,1479
N/A,1527
N/A,1474
N/A,1499
N/A,1550
N/A,1562
N/A,1520
N/A,1527
N/A,1494
N/A,1563
N/A,1572
N/A,1529
N/A,1565
N/A,1543
N/A,1542
N/A,1572
N/A,1570
N/A,1597
N/A,1581
N/A,1537
N/A,1560
N/A,1529
N/A,1548
N/A,1607
N/A,1586
N/A,1571
N/A,1555
N/A,1563
N/A,1591
N/A,1584
N/A,1568
N/A,1536
N/A,1596
N/A,1651
N/A,1617
N/A,1627
N/A,1619
N/A,1630
N/A,1629
N/A,1659
N/A,1666
N/A,1669
N/A,1665
N/A,1637
N/A,1647
N/A,1685
N/A,1634
N/A,1688
N/A,1684
N/A,1681
N/A,1718
N/A,1690
N/A,1676
N/A,1725
N/A,1700
N/A,1817
N/A,1680
N/A,1713
N/A,1725
N/A,1743
N/A,1768
N/A,1765
N/A,1732
N/A,1744
N/A,1789
N/A,1759
N/A,1821
N/A,1768
N/A,1814
N/A,1765
N/A,1743
N/A,1851
N/A,1830
N/A,1855
N/A,1848
N/A,1845
N/A,1823
N/A,1825
N/A,1863
N/A,1790
N/A,1822
N/A,1812
N/A,1850
N/A,1824
N/A,1837
N/A,1817
N/A,1839
N/A,1897
N/A,1879
N/A,1861
N/A,1858
N/A,1903
N/A,1846
N/A,1951
N/A,1905
N/A,1865
N/A,1954
N/A,1982
N/A,1867
N/A,1938
N/A,1971
N/A,1939
N/A,1962
N/A,1950
N/A,2024
N/A,2003
N/A,2007
N/A,2057
N/A,2061
N/A,2051
N/A,2008
N/A,2049
N/A,2043
N/A,2092
N/A,2043
N/A,2109
N/A,2033
N/A,2094
N/A,2105
N/A,2168
N/A,2159
N/A,2154
N/A,2154
N/A,2196
N/A,2224
N/A,2208
N/A,2346
N/A,2433
N/A,2505
N/A,2567
N/A,2677
N/A,2781
N/A,2677
N/A,2599
N/A,2376
N/A,2323
N/A,2419
N/A,2315
N/A,2288
N/A,2303
N/A,2279
N/A,2329
N/A,2337
N/A,2273
N/A,2342
N/A,2336
N/A,2305
N/A,2308
N/A,2387
N/A,2300
N/A,2383
N/A,2312
N/A,2419
N/A,2404
N/A,2411
N/A,2367
N/A,2372
N/A,2393
N/A,2432
N/A,2397
N/A,2460
N/A,2426
N/A,2571
N/A,2598
N/A,2471
N/A,2493
N/A,2562
N/A,2660
N/A,2604
N/A,2637
N/A,2736
N/A,2730
N/A,2727
N/A,2757
N/A,2815
N/A,2859
N/A,2817
N/A,2809
N/A,2867
N/A,2858
N/A,2836
N/A,2879
N/A,2827
N/A,2902
N/A,2933
N/A,2912
N/A,2888
N/A,2954
N/A,3031
N/A,2950
N/A,4127
N/A,3258
N/A,3016
N/A,3119
N/A,3263
N/A,3552
N/A,3863
N/A,3610
N/A,3359
N/A,3284
N/A,3290
N/A,3295
N/A,3343
N/A,3311
N/A,3427
N/A,3447
N/A,3410
N/A,3470
N/A,3513
N/A,3579
N/A,3543
N/A,3581
N/A,3599
N/A,3633
N/A,3635
N/A,3704
N/A,3696
N/A,3786
N/A,3830
N/A,3931
N/A,3852
N/A,3955
N/A,4051
N/A,4100
N/A,4095
N/A,4018
N/A,4153
N/A,4233
N/A,4311
N/A,4252
N/A,4272
N/A,4379
N/A,4330
N/A,4394
N/A,4451
N/A,4565
N/A,4593
N/A,4710
N/A,4863
N/A,5075
N/A,5147
N/A,5128
N/A,5152
N/A,5328
N/A,5381
N/A,5580
N/A,5949
N/A,5820
N/A,5508
N/A,5473
N/A,5384
N/A,5378
N/A,5524
N/A,5937
N/A,6272
N/A,6217
N/A,6252
N/A,7025
N/A,9887
N/A,12550
N/A,9553
N/A,6627
N/A,5985
N/A,5709
N/A,5655
N/A,5699
N/A,5692
N/A,5609
N/A,5830
N/A,5963
N/A,6063
N/A,6501
N/A,7320
N/A,7155
N/A,7120
N/A,6913
N/A,6481
N/A,6161
N/A,6098
N/A,6250
N/A,6178
N/A,6311
N/A,6255
N/A,6252
N/A,6256
N/A,6356
N/A,6232
N/A,6348
N/A,6274
N/A,6350
N/A,6537
N/A,6422
N/A,6516
N/A,6362
N/A,6499
N/A,6449
N/A,6482
N/A,6573
N/A,6536
N/A,6699
N/A,6724
N/A,6678
N/A,6681
N/A,6796
N/A,6611
N/A,6830
N/A,6921
N/A,7070
N/A,6989
N/A,7058
N/A,6961
N/A,7020
N/A,7039
N/A,7085
N/A,7210
N/A,7104
N/A,7266
N/A,7304
N/A,7484
N/A,7508
N/A,7267
N/A,7503
N/A,7570
N/A,7773
N/A,7830
N/A,7997
N/A,8032
N/A,8130
N/A,8399
N/A,8805
N/A,9321
N/A,10355
N/A,11393
N/A,11741
N/A,11847
N/A,11276
N/A,10755
N/A,10489
N/A,10179
N/A,10183
N/A,10076
N/A,10084
N/A,9979
N/A,10242
N/A,10307
N/A,10284
N/A,10440
N/A,10594
N/A,10648
N/A,10717
N/A,10669
N/A,10822
N/A,11042
N/A,11524
N/A,12128
N/A,12115
N/A,12016
N/A,11683
N/A,11665
N/A,11616
N/A,11339
N/A,11433
N/A,11468
N/A,11569
N/A,11517
N/A,11632
N/A,11610
N/A,11737
N/A,12068
N/A,12510
N/A,12817
N/A,12669
N/A,12645
N/A,12756
N/A,12620
N/A,13077
N/A,13606
N/A,13554
N/A,13505
N/A,13564
N/A,13563
N/A,13937
N/A,14100
N/A,14146
N/A,14398
N/A,14533
N/A,15123
N/A,15297
N/A,15391
N/A,16005
N/A,16584
N/A,16402
N/A,16151
N/A,16679
N/A,16694
N/A,17021
N/A,17963
N/A,18391
N/A,18432
N/A,18170
N/A,19346
N/A,19681
N/A,19073
N/A,19996
N/A,21120
N/A,21592
N/A,21688
N/A,21740
N/A,21609
N/A,21715
N/A,23324
N/A,24542
N/A,24035
N/A,23748
N/A,24814
N/A,25688
N/A,25537
N/A,25678
N/A,26199
N/A,26783
N/A,27078
N/A,28458
N/A,28847
N/A,28429
N/A,29540
N/A,32219
N/A,34455
N/A,36951
N/A,40022
N/A,47913
N/A,64526
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,65535
N/A,58837
N/A,51317
N/A,44935
N/A,39068
N/A,34747
N/A,33870
N/A,32673
N/A,31371
N/A,30743
N/A,31129
N/A,30758
N/A,30297
N/A,31042
N/A,30342
N/A,29167
N/A,29408
N/A,30830
N/A,30374
N/A,28102
N/A,27536
N/A,27690
N/A,27840
N/A,27495
N/A,27377
N/A,26641
N/A,25437
N/A,25021
N/A,25863
N/A,25374
N/A,24388
N/A,24644
N/A,24984
N/A,25169
N/A,24151
N/A,23419
N/A,23520
N/A,23137
N/A,23081
N/A,23465
N/A,23000
N/A,21786
N/A,21771
N/A,21920
N/A,22028
N/A,22041
N/A,22215
N/A,21991
N/A,21078
N/A,20773
N/A,20845
N/A,21010
N/A,20902
N/A,20745
N/A,20941
N/A,20857
N/A,20513
N/A,20464
N/A,20905
N/A,20753
N/A,20421
N/A,20299
N/A,20431
N/A,20156
N/A,19815
N/A,19640
N/A,19829
N/A,19361
N/A,20021
N/A,20333
N/A,20312
N/A,20280
N/A,20585
N/A,20951
N/A,20844
N/A,21825
N/A,22165
N/A,22516
N/A,22712
N/A,22726
N/A,21952
N/A,20922
N/A,20939
N/A,20481
N/A,20461
N/A,20529
N/A,20512
N/A,20813
N/A,20533
N/A,20674
N/A,20396
N/A,20067
N/A,20303
N/A,21046
N/A,21243
N/A,21794
N/A,21945
N/A,22214
N/A,22347
N/A,22925
N/A,24511
N/A,26912
N/A,26898
N/A,26675
N/A,24877
N/A,22378
N/A,20729
N/A,19615
N/A,18933
N/A,18330
N/A,18207
N/A,18165
N/A,18122
N/A,17953
N/A,17596
N/A,17852
N/A,17640
N/A,17317
N/A,17102
N/A,17037
N/A,16805
N/A,16869
N/A,17393
N/A,17498
N/A,17284
N/A,17537
N/A,17429
N/A,17623
N/A,17339
N/A,17369
N/A,17432
N/A,17780
N/A,17970
N/A,17807
N/A,17554
N/A,17775
N/A,17960
N/A,17964
N/A,18263
N/A,18149
N/A,18609
N/A,18807
N/A,19183
N/A,19027
N/A,19018
N/A,18972
N/A,19115
N/A,19140
N/A,19281
N/A,19462
N/A,19401
N/A,19602
N/A,19442
N/A,19365
N/A,19358
N/A,19575
N/A,19617
N/A,19628
N/A,19780
N/A,19570
N/A,19734
N/A,19771
N/A,20068
N/A,19681
N/A,19689
N/A,19761
N/A,20019
N/A,20232
N/A,20259
N/A,20328
N/A,20625
N/A,23017
N/A,24572
N/A,24148
N/A,25515
N/A,25500
N/A,23461
N/A,21073
N/A,20330
N/A,19940
N/A,19802
N/A,20291
N/A,20972
N/A,21275
N/A,21052
N/A,21448
N/A,21609
N/A,22609
N/A,24694
N/A,26914
N/A,36074
N/A,59774
N/A,62716
N/A,39046
N/A,25741
N/A,22995
N/A,22740
N/A,24181
N/A,25234
N/A,24359
N/A,22268
N/A,20977
N/A,20704
N/A,20880
N/A,20556
N/A,20641
N/A,21272
N/A,23566
N/A,24630
N/A,23279
N/A,21874
N/A,21861
N/A,21677
N/A,21332
N/A,21814
N/A,21919
N/A,21405
N/A,20609
N/A,20803
N/A,20800
N/A,20276
N/A,20181
N/A,19910
N/A,19420
N/A,19043
N/A,19069
N/A,18769
N/A,18669
N/A,18701
N/A,18625
N/A,18449
N/A,18665
N/A,18132
N/A,18040
N/A,17840
N/A,17908
N/A,18028
N/A,17952
N/A,18152
N/A,17641
N/A,17466
N/A,16966
N/A,17454
N/A,17409
N/A,16838
N/A,16725
N/A,16748
N/A,16652
N/A,16647
N/A,16614
N/A,16714
N/A,16759
N/A,16507
N/A,16248
N/A,15929
N/A,15987
N/A,15929
N/A,15774
N/A,15679
N/A,15702
N/A,15345
N/A,15438
N/A,15289
N/A,15230
N/A,15021
N/A,15168
N/A,15417
N/A,15271
N/A,15062
N/A,15199
N/A,15529
N/A,15665
N/A,15485
N/A,16136
N/A,18630
N/A,21487
N/A,21105
N/A,17875
N/A,15446
N/A,14647
N/A,14371
N/A,14501
N/A,14541
N/A,14322
N/A,14138
N/A,14183
N/A,14060
N/A,13571
N/A,13557
N/A,13609
N/A,13704
N/A,14025
N/A,13855
N/A,13951
N/A,13822
N/A,13800
N/A,13661
N/A,13794
N/A,13773
N/A,13657
N/A,13527
N/A,13675
N/A,13403
N/A,13364
N/A,13873
N/A,13930
N/A,14054
N/A,14290
N/A,14326
N/A,13891
N/A,14172
N/A,13810
N/A,13560
N/A,13441
N/A,13217
N/A,13117
N/A,12681
N/A,12500
N/A,12514
N/A,12562
N/A,12496
N/A,12622
N/A,12482
N/A,12841
N/A,12644
N/A,12280
N/A,12449
N/A,12038
N/A,12010
N/A,12183
N/A,12061
N/A,12065
N/A,12275
N/A,12155
N/A,12442
N/A,12866
N/A,13262
N/A,13219
N/A,12787
N/A,12644
N/A,12051
N/A,11905
N/A,11938
N/A,12094
N/A,12074
N/A,12196
N/A,12281
N/A,11985
N/A,11770
N/A,11963
N/A,11885
N/A,12019
N/A,12075
N/A,12274
N/A,12433
N/A,12145
N/A,12305
N/A,12242
N/A,12808
N/A,12866
N/A,13159
N/A,13331
N/A,13576
N/A,14023
N/A,14781
N/A,15458
N/A,16149
N/A,17244
N/A,18952
N/A,21014
N/A,23216
N/A,24585
N/A,24095
N/A,22575
N/A,20225
N/A,18255
N/A,16468
N/A,15420
N/A,15126
N/A,14225
N/A,13904
N/A,13518
N/A,13440
N/A,13181
N/A,12973
N/A,12814
N/A,12786
N/A,12784
N/A,12769
N/A,13105
N/A,13004
N/A,12854
N/A,12552
N/A,12772
N/A,12612
N/A,12248
N/A,12272
N/A,12236
N/A,12367
N/A,12217
N/A,12184
N/A,12106
N/A,12080
N/A,12134
N/A,12046
N/A,11992
N/A,11993
N/A,11844
N/A,12076
N/A,11986
N/A,12098
N/A,12114
N/A,12069
N/A,12064
N/A,11994
N/A,11817
N/A,12130
N/A,11841
N/A,11883
N/A,11840
N/A,11756
N/A,11615
N/A,11430
N/A,11404
N/A,11517
N/A,11491
N/A,11668
N/A,11628
N/A,11501
N/A,11596
N/A,11590
N/A,11804
N/A,11745
N/A,11624
N/A,11647
N/A,11616
N/A,11699
N/A,11856
N/A,11732
N/A,11591
N/A,11684
N/A,11956
N/A,11871
N/A,12000
N/A,11997
N/A,11983
N/A,11804
N/A,12071
N/A,11971
N/A,12022
N/A,12252
N/A,12301
N/A,12388
N/A,12529
N/A,12673
N/A,12674
N/A,12682
N/A,12799
N/A,12805
N/A,12850
N/A,12644
N/A,12551
N/A,12505
N/A,12975
N/A,12977
N/A,13194
N/A,13199
N/A,12849
N/A,12938
N/A,13165
N/A,12942
N/A,12803
N/A,12733
N/A,12528
N/A,12665
N/A,12555
N/A,12700
N/A,12748
N/A,12822
N/A,12854
N/A,12520
N/A,12595
N/A,12578
N/A,12683
N/A,12723
N/A,12524
N/A,12650
N/A,12512
N/A,12600
N/A,12629
N/A,12706
N/A,12538
N/A,12378
N/A,12552
N/A,12511
N/A,12733
N/A,12781
N/A,12654
N/A,12564
N/A,12463
N/A,12268
N/A,12281
N/A,12179
N/A,12292
N/A,12367
N/A,12197
N/A,12200
N/A,12457
N/A,12420
N/A,12626
N/A,12812
N/A,12962
N/A,12812
N/A,12344
N/A,12337
N/A,12740
N/A,12705
N/A,12927
N/A,12941
N/A,13351
N/A,13808
N/A,13470
N/A,12905
N/A,12447
N/A,12267
N/A,12162
N/A,12027
N/A,11866
N/A,11653
N/A,11677
N/A,11928
N/A,11721
N/A,11686
N/A,11953
N/A,12051
N/A,12145
N/A,12248
N/A,12364
N/A,12562
N/A,12448
N/A,12260
N/A,12467
N/A,12453
N/A,12354
N/A,12309
N/A,12421
N/A,12347
N/A,12302
N/A,12345
N/A,12624
N/A,12562
N/A,12573
N/A,12412
N/A,12617
N/A,12553
N/A,12546
N/A,12887
N/A,13159
N/A,12986
N/A,12998
N/A,13138
N/A,13163
N/A,12978
N/A,13093
N/A,13089
N/A,13151
N/A,13309
N/A,13168
N/A,13367
N/A,13379
N/A,13267
N/A,13142
N/A,13366
N/A,13516
N/A,13484
N/A,13323
N/A,13414
N/A,13453
N/A,13389
N/A,13367
N/A,13359
N/A,13233
N/A,13581
N/A,13655
N/A,13779
N/A,14112
N/A,13655
N/A,13730
N/A,13564
N/A,13519
N/A,13922
N/A,13965
N/A,13836
N/A,13756
N/A,13921
N/A,13878
N/A,14063
N/A,14145
N/A,14081
N/A,14196
N/A,14409
N/A,14316
N/A,14417
N/A,14277
N/A,14519
N/A,14413
N/A,14537
N/A,14165
N/A,14402
N/A,14220
N/A,14297
N/A,14454
N/A,14978
N/A,14815
N/A,14763
N/A,14868
N/A,15232
N/A,15116
N/A,15277
N/A,15243
N/A,15069
N/A,15290
N/A,15232
N/A,15170
N/A,15337
N/A,15127
N/A,15132
N/A,15358
N/A,15147
N/A,14883
N/A,15192
N/A,15299
N/A,15193
N/A,15443
N/A,15205
N/A,15265
N/A,15617
N/A,15619
N/A,15729
N/A,15856
N/A,15717
N/A,15728
N/A,15630
N/A,16056
N/A,15976
N/A,16118
N/A,15929
N/A,16108
N/A,16074
N/A,16410
N/A,16464
N/A,16133
N/A,16303
N/A,16340
N/A,16403
N/A,16555
N/A,16432
N/A,16214
N/A,16368
N/A,16528
N/A,16517
N/A,16847
N/A,16747
N/A,16852
N/A,16760
N/A,17147
N/A,16967
N/A,16696
N/A,16797
N/A,16860
N/A,16783
N/A,17202
N/A,17611
N/A,17962
N/A,18129
N/A,18156
N/A,17878
N/A,18183
N/A,17672
N/A,17890
N/A,18083
N/A,18321
N/A,18525
N/A,18679
N/A,19303
N/A,19435
N/A,19623
N/A,19602
N/A,19515
N/A,19651
N/A,19613
N/A,19915
N/A,20259
N/A,20374
N/A,20625
N/A,21444
N/A,21487
N/A,21468
N/A,21741
N/A,21931
N/A,22141
N/A,22870
N/A,22913
N/A,23104
N/A,23072
N/A,23124
N/A,23506
N/A,23686
N/A,24079
N/A,24482
N/A,24701
N/A,24594
N/A,25184
N/A,25560
N/A,25819
N/A,26659
N/A,26974
N/A,26741
N/A,27089
N/A,26973
N/A,27274
N/A,27892
N/A,27796
N/A,28154
N/A,28490
N/A,28513
N/A,28354
N/A,29348
N/A,29867
N/A,30530
N/A,30854
N/A,30698
N/A,30361
N/A,30889
N/A,31858
N/A,32514
N/A,32665
N/A,33165
N/A,32993
N/A,33110
N/A,33436
N/A,33764
N/A,33619
N/A,33679
N/A,34069
N/A,34247
N/A,34236
N/A,33761
N/A,33163
N/A,33251
N/A,33353
N/A,33731
N/A,33649
N/A,33749
N/A,33796
N/A,33503
N/A,33356
N/A,33413
N/A,33280
N/A,33103
N/A,32560
N/A,32238
N/A,32296
N/A,32103
N/A,31868
N/A,31306
